Dataset,Holding_Days,Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
us_financials,30,BL,BL,210,7,1.3621828483133394,0.3621828483133393,0.4490470569766784,0.2903295733331829,1.4237145853540454,2.0102661721914874,2.4090774596357805,-0.1863979321962392,-0.0339126740275967,46,25,18,0.219047619047619,0.2056177703390694,0.1863979321962392,0.0016402636829923,0.1064473517050357,-0.0953193369407493,0.5904761904761905,0.9122706203401544,1.3153669409555715,-0.0254406189263754,-0.0451319383129333,-0.0511778186702016,-0.0736656223279904,-0.0470515730980715
us_financials,30,MVO,MVO,210,7,1.2148050504467605,0.2148050504467604,0.263013249653611,0.2537451419144247,1.0477905717933962,1.4257540723753792,1.5067936745601394,-0.1745516019174884,-0.0323003399099261,35,28,18,0.1666666666666666,0.1864779995987356,0.1745516019174884,0.001055046695779,0.0936203825512432,-0.0818196407412389,0.6095238095238096,0.7853597966647833,1.2259274874767347,-0.0233691771259859,-0.041122928801338,-0.0465046377222879,-0.0677568152878141,-0.0428485260905582
us_financials,30,EW,EW,210,7,1.2392293648014066,0.2392293648014065,0.2935464698988586,0.2232226511471088,1.2654245145180534,1.7406886132207304,1.9408115141377729,-0.1512493448026919,-0.0264778888155064,32,23,17,0.1523809523809524,0.1622756722896099,0.1512493448026919,0.0011209183133224,0.0803934835516356,-0.0721590063467793,0.580952380952381,0.9236154205180664,1.2804668329909557,-0.0196968420695455,-0.0353251913371455,-0.0408040873911631,-0.0607029441583255,-0.0368366184215458
us_financials,30,BLM_LLM__llama_31_8b,LLM-BLM (Llama-3.1-8B),210,7,1.203485788522911,0.2034857885229111,0.2489042959375511,0.2023263636482843,1.2000174617087933,1.7035834909503085,1.9412947188447225,-0.1282156148272405,-0.0234732050718217,50,17,16,0.238095238095238,0.1425202642733678,0.1282156148272405,0.0009634728942142,0.0724568003543878,-0.0705575715128605,0.580952380952381,0.9066458641232298,1.2569408570799323,-0.0184882984403593,-0.0308108695421684,-0.0302963086999274,-0.0486132342843975,-0.0320333194223913
us_financials,30,RelViewBL__llama_31_8b,PairBL (Llama-3.1-8B),210,7,1.225636005194672,0.2256360051946719,0.276538192067288,0.2078964536885641,1.2791047058509395,1.755119531186864,1.9367833314857217,-0.1427822036526684,-0.0266501093148825,27,17,19,0.1285714285714285,0.1515118073257041,0.1427822036526684,0.0010552433819157,0.0658461273186478,-0.0708334310532173,0.580952380952381,0.9213527207298828,1.2773299082846103,-0.0219514081190944,-0.0330142900078661,-0.0337375519452985,-0.053436293343023,-0.0340702953009604
us_financials,60,BL,BL,180,3,1.1912977724164322,0.1912977724164322,0.2776987255052634,0.3053369682489616,0.9556416148840996,1.328719429045842,1.4898165566177148,-0.1863979321962392,-0.0355339420129192,46,25,14,0.2555555555555555,0.219604460537459,0.1863979321962392,0.0011579075929414,0.1064473517050357,-0.0953193369407493,0.5777777777777777,0.8799229752050192,1.2041051239647629,-0.0270117272250585,-0.0491672019091996,-0.0560925835054791,-0.0848947247019834,-0.0491672019091996
us_financials,60,MVO,MVO,180,3,1.1221151871090034,0.1221151871090033,0.1750393657419364,0.270636520807383,0.7316655625745234,0.990824353846612,1.0027943818280087,-0.1745516019174884,-0.0323389331602591,32,25,13,0.1777777777777777,0.1998491674947264,0.1745516019174884,0.000785775485118,0.0936203825512432,-0.0818196407412389,0.5833333333333334,0.8244110360791503,1.1541754505108104,-0.0260565311397974,-0.0447493606076684,-0.0525262953270151,-0.0783407175426243,-0.0447493606076684
us_financials,60,EW,EW,180,3,1.1200139922995278,0.1200139922995278,0.1719601040881049,0.2351929763379382,0.7925980627516169,1.0718726104692184,1.1369312330736416,-0.1512493448026919,-0.027908408452721,32,23,14,0.1777777777777777,0.1739138546852439,0.1512493448026919,0.000739736100866,0.0803934835516356,-0.0721590063467793,0.5722222222222222,0.8735956654175967,1.1685760199741877,-0.0206106950961771,-0.0386473991205521,-0.0469940382680384,-0.0704470241848011,-0.0386473991205521
us_financials,60,BLM_LLM__llama_31_8b,LLM-BLM (Llama-3.1-8B),180,3,1.1425047744427284,0.1425047744427283,0.2050393618070018,0.2324298311797817,0.919440449946676,1.2281331734062848,1.2580209551680348,-0.1629856489788078,-0.0307072789035868,35,23,15,0.1944444444444444,0.1740083186322918,0.1629856489788078,0.0008480372561943,0.0709571314123587,-0.0745663687848822,0.5888888888888889,0.8330054376138335,1.1932240052306264,-0.0200587221655943,-0.0378096576222844,-0.0509670532500203,-0.0713184559358587,-0.0378096576222844
us_financials,60,RelViewBL__llama_31_8b,PairBL (Llama-3.1-8B),180,3,1.1578651162326792,0.1578651162326791,0.2277817051669677,0.2146789790837802,1.063819222733798,1.4374745295802218,1.5745299413040674,-0.1446664805740771,-0.0236140483930214,30,23,16,0.1666666666666666,0.1588755974221573,0.1446664805740771,0.0009062683518499,0.0681623751763737,-0.0713466608815703,0.6055555555555555,0.79659085316629,1.2229352534524736,-0.019630960306505,-0.0350440918928377,-0.0399965884341373,-0.0646231771240706,-0.0350440918928377
cross_asset_etfs,30,BL,BL,210,7,1.245634090641938,0.2456340906419378,0.301573154900957,0.176945908476951,1.5780311790227042,2.359272498252668,2.214219840785806,-0.1361983798293179,-0.0188851913609084,32,23,28,0.1523809523809524,0.1183526535336328,0.1361983798293179,0.0011080403197505,0.0812809763514959,-0.0571425668515668,0.5714285714285714,1.0389907793954205,1.3853210391938937,-0.0150597493057429,-0.0255555372550258,-0.0292103826059899,-0.0443585889852281,-0.026592149326396
cross_asset_etfs,30,MVO,MVO,210,7,1.3132888249723846,0.3132888249723846,0.3868589659292027,0.1224913090904838,2.7326078628000245,4.174975315993274,5.6107879497613,-0.0689491332399508,-0.0130820459899647,16,11,31,0.0761904761904762,0.0801731002008787,0.0689491332399508,0.0013282568029576,0.0332367560433017,-0.0273708117294183,0.6142857142857143,0.9979393077505482,1.5893107493805028,-0.0112304085008827,-0.0178433531574917,-0.0197944103438951,-0.0241824874902028,-0.0184565432995745
cross_asset_etfs,30,EW,EW,210,7,1.1873826264496818,0.1873826264496818,0.2288781664260979,0.1172815524173572,1.8162241641781425,2.7122714311824825,2.4076607647964576,-0.0950624646846571,-0.0122424721457986,27,24,32,0.1285714285714285,0.0785354987202968,0.0950624646846571,0.00084527614886,0.0543391981013977,-0.0379023342834879,0.6190476190476191,0.8832357881984495,1.4352581558224804,-0.0098119009720144,-0.0170199879501065,-0.0193030835256063,-0.02936545796376,-0.0177087143824001
cross_asset_etfs,30,BLM_LLM__llama_31_8b,LLM-BLM (Llama-3.1-8B),210,7,1.2560270221770469,0.2560270221770468,0.3146155937419599,0.0972465744204667,2.862837579107863,4.304926363862377,4.792210319391876,-0.0656514578395808,-0.0103199340087325,21,13,31,0.1,0.0646703623150107,0.0656514578395808,0.0011047664590889,0.0293711718685771,-0.0236174782840252,0.638095238095238,0.9227767825649568,1.627001169259266,-0.0085870465477083,-0.0142053255881501,-0.0183204616664014,-0.0205163681052362,-0.0147628619005603
cross_asset_etfs,30,RelViewBL__llama_31_8b,PairBL (Llama-3.1-8B),210,7,1.2954765352335786,0.2954765352335786,0.3643175360329242,0.1816187052375863,1.801658772206261,2.68718971377867,2.6373081137411414,-0.1381399215869864,-0.0192307623134568,32,23,28,0.1523809523809524,0.1217684526738969,0.1381399215869864,0.0012984719582858,0.081143580562715,-0.0579186942984585,0.5761904761904761,1.0585380033523446,1.4391359371419516,-0.0149581439195305,-0.0259761872534556,-0.0284622621678545,-0.0465543257324306,-0.0270712893230217
cross_asset_etfs,60,BL,BL,180,3,1.1555533129399416,0.1555533129399415,0.2243511170858745,0.1808648926615343,1.20907293616392,1.7964241214472276,1.647237781881315,-0.1361983798293179,-0.0190355053414862,32,23,23,0.1777777777777777,0.121730077106225,0.1361983798293179,0.0008677732016637,0.0812809763514959,-0.0571425668515668,0.5666666666666667,0.993016414746696,1.2985599269764485,-0.0134629724951222,-0.02739146590856,-0.0330278515746214,-0.051812125242707,-0.02739146590856
cross_asset_etfs,60,MVO,MVO,180,3,1.2078529686389938,0.2078529686389938,0.3026258714984922,0.1168861878698353,2.321166399036448,3.5208932553825862,4.389117850768616,-0.0689491332399508,-0.0115370775745231,17,13,24,0.0944444444444444,0.077057800994152,0.0689491332399508,0.0010766360785512,0.0332367560433017,-0.0273708117294183,0.6111111111111112,0.9501539253212836,1.493099025504874,-0.0103010271229232,-0.0171144379914359,-0.0198869533434548,-0.0258514052420831,-0.0171144379914359
cross_asset_etfs,60,EW,EW,180,3,1.1385864134833423,0.1385864134833423,0.199257369818512,0.1216873861624962,1.5540269153231303,2.312218929470937,2.0960677853187586,-0.0950624646846571,-0.0125858262390415,27,24,27,0.15,0.0817852803389635,0.0950624646846571,0.0007504185450469,0.0543391981013977,-0.0379023342834879,0.6055555555555555,0.8967615338762882,1.3767184111621888,-0.0101812030490159,-0.0185298998557973,-0.0219288161793917,-0.0342308870648164,-0.0185298998557973
cross_asset_etfs,60,BLM_LLM__llama_31_8b,LLM-BLM (Llama-3.1-8B),180,3,1.1453612690570578,0.1453612690570578,0.2092594512614829,0.0998527281729977,1.9530967343680556,3.021539279080584,3.087582091073789,-0.0677745384864269,-0.0088281104708692,16,13,30,0.0888888888888888,0.0645439358219316,0.0677745384864269,0.0007738969734619,0.0398233434380583,-0.0247296384163316,0.6055555555555555,0.9244878716386868,1.419284197304463,-0.0090764317067728,-0.0141050239663917,-0.0172341712584144,-0.0211808655871196,-0.0141050239663917
cross_asset_etfs,60,RelViewBL__llama_31_8b,PairBL (Llama-3.1-8B),180,3,1.1781700542975035,0.1781700542975035,0.2580305047794629,0.182880078996254,1.3461473484266162,2.030545346454657,1.9798484446167508,-0.1303284125009938,-0.0218700144385407,34,24,27,0.1888888888888888,0.1212401061865943,0.1303284125009938,0.0009769187834161,0.0793280211468681,-0.0491766662472641,0.5611111111111111,1.0254919415928023,1.3110719759604186,-0.0155993252948679,-0.0270068169014561,-0.0357408770447776,-0.04675712247049,-0.0270068169014561
